student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
1665,18,Male,High School,4.62,2.87,0.69,1.26,0.88,6.15,7.53,118,224,No,Yes,Poor,30.17,68.33,60.56,5.9,57.83
1666,20,Female,Undergraduate,6.29,5.09,0.5,0.44,4.3,8.1,3.1,96,146,Yes,No,Poor,22.69,89.21,86.96,46.83,80.74
1667,17,Male,High School,5.54,3.08,3.21,2.42,2.26,7.07,4.94,111,330,Yes,No,Poor,31.58,88.34,74.55,84.3,38.35
1668,22,Other,Undergraduate,3.94,1.84,1.45,2.61,3.75,6.21,5.45,78,58,No,No,Average,39.07,11.38,9.07,86.43,96.97
1669,19,Other,Undergraduate,4.22,1.95,2.96,4.22,4.19,8.31,4.88,118,32,Yes,No,Excellent,46.24,75.87,1.33,97.31,51.03
1670,19,Other,Undergraduate,1.93,2.3,0.82,4.31,0.17,6.86,7.05,18,188,No,No,Good,27.07,66.07,20.61,74.5,10.0
1671,21,Male,Undergraduate,7.34,3.38,1.86,3.2,3.35,8.04,3.42,16,346,No,Yes,Excellent,99.03,90.48,93.77,18.54,42.45
1672,23,Other,Undergraduate,7.31,0.86,4.11,0.92,4.87,4.3,7.45,20,33,No,Yes,Poor,90.04,98.4,32.62,52.31,74.26
1673,21,Other,Undergraduate,1.71,2.23,2.99,5.76,0.15,4.91,9.57,63,373,No,Yes,Poor,58.62,86.88,48.87,55.79,60.29
1674,21,Female,Postgraduate,4.08,4.25,4.05,2.77,4.08,6.13,6.0,55,351,No,No,Poor,78.38,22.03,17.77,33.34,78.93
1675,25,Female,Postgraduate,1.08,3.6,4.46,3.26,4.46,7.33,8.25,20,126,No,No,Excellent,45.34,22.37,58.27,0.16,78.42
1676,19,Male,High School,2.5,1.41,4.65,5.81,2.79,5.2,9.93,59,12,No,Yes,Average,50.62,90.27,13.95,40.9,71.95
1677,19,Female,Postgraduate,5.28,1.28,2.25,3.64,0.52,8.71,6.94,5,24,No,No,Good,27.2,71.74,1.33,7.9,82.74
1678,19,Female,Postgraduate,1.46,3.87,1.44,3.4,1.85,6.08,4.85,46,386,No,No,Excellent,64.77,47.69,63.07,92.86,15.27
1679,23,Female,High School,4.38,1.87,2.77,0.94,3.83,8.86,7.54,80,398,No,Yes,Good,31.28,62.63,76.88,50.66,25.67
1680,22,Other,High School,3.9,3.77,3.74,0.89,3.17,5.17,2.9,32,285,Yes,Yes,Excellent,6.59,64.89,20.55,40.49,62.43
1681,24,Male,High School,2.01,0.69,1.99,1.08,2.32,7.11,8.17,104,160,Yes,Yes,Good,26.7,50.38,15.17,21.85,96.04
1682,18,Male,Undergraduate,2.22,2.7,3.34,4.79,0.78,4.08,5.88,20,52,Yes,Yes,Good,82.98,13.78,94.34,25.58,8.01
1683,25,Other,Undergraduate,3.26,5.77,0.74,5.8,4.16,7.66,3.2,70,78,No,No,Poor,75.66,82.34,80.5,88.17,6.95
1684,19,Other,High School,7.42,4.37,1.62,2.09,4.97,4.92,6.91,69,240,Yes,No,Poor,34.71,39.56,67.37,82.59,23.79
1685,18,Female,High School,4.88,4.21,3.43,1.32,3.96,7.75,9.5,113,243,Yes,Yes,Good,63.31,75.82,90.45,97.12,48.22
1686,21,Female,Undergraduate,2.63,1.12,2.51,5.52,4.11,6.19,9.57,65,254,Yes,Yes,Average,70.55,84.74,23.31,67.15,85.74
1687,22,Female,Undergraduate,5.57,5.08,0.32,0.4,3.18,7.2,6.31,22,386,Yes,No,Average,98.09,85.29,26.61,16.63,12.37
1688,23,Male,Postgraduate,5.76,4.66,4.15,4.51,1.26,7.73,3.19,72,368,No,No,Poor,25.56,64.91,31.52,54.74,71.31
1689,18,Male,High School,2.02,3.16,3.86,2.73,1.18,8.74,8.65,14,304,No,No,Good,68.35,47.15,14.07,6.39,94.75
1690,22,Male,High School,7.9,4.51,3.44,2.84,1.56,8.58,4.08,78,47,No,No,Excellent,12.62,73.76,35.27,41.38,60.97
1691,22,Other,Postgraduate,5.86,4.35,0.14,5.91,0.6,4.27,8.86,18,152,Yes,Yes,Poor,10.75,34.14,43.39,73.35,47.51
1692,17,Male,High School,2.59,4.92,2.85,5.06,4.78,6.04,7.14,5,351,Yes,No,Excellent,98.91,54.91,20.12,34.45,83.89
1693,22,Other,High School,2.82,3.32,0.75,0.04,4.21,7.34,2.99,82,377,No,No,Excellent,11.22,48.49,32.2,53.29,85.2
1694,18,Male,Undergraduate,4.54,1.19,0.79,1.22,1.48,7.75,7.11,31,81,Yes,No,Good,26.55,82.36,88.27,92.3,93.31
1695,19,Other,Undergraduate,7.44,1.28,0.99,4.03,1.58,8.81,6.63,42,341,No,No,Average,54.5,3.85,48.4,16.37,82.1
1696,18,Male,High School,7.01,1.9,3.96,5.18,4.5,7.12,3.28,81,232,No,Yes,Poor,63.55,22.38,67.14,50.56,9.78
1697,21,Other,High School,2.0,5.05,4.22,0.29,1.22,8.61,2.64,89,99,Yes,No,Average,65.57,26.95,32.53,90.24,50.25
1698,21,Other,Postgraduate,5.89,2.96,2.21,3.35,3.36,5.71,2.75,51,295,Yes,Yes,Poor,38.31,13.67,11.35,82.35,43.62
1699,17,Male,Undergraduate,0.73,5.08,0.41,2.1,3.35,8.77,6.07,12,140,No,Yes,Good,3.9,83.84,64.64,76.02,47.59
1700,17,Male,Postgraduate,7.78,0.81,0.7,1.67,2.99,8.69,8.14,69,202,Yes,No,Average,95.95,22.65,10.66,16.16,92.18
1701,22,Male,Postgraduate,5.75,5.76,4.87,3.29,0.92,5.24,2.81,27,230,Yes,No,Average,98.94,70.9,62.71,86.2,43.17
1702,17,Other,High School,3.23,0.64,4.53,0.15,0.18,8.22,9.25,73,139,No,No,Good,8.97,53.23,86.76,94.94,34.02
1703,24,Other,Postgraduate,5.05,2.23,3.13,3.84,3.89,8.41,4.84,40,337,No,No,Excellent,56.83,38.8,10.12,14.64,89.5
1704,24,Female,High School,2.68,4.23,3.29,2.39,2.98,7.38,6.31,47,109,No,No,Excellent,22.8,4.54,46.14,55.56,74.99
1705,17,Other,Postgraduate,2.8,5.43,0.98,1.26,3.63,7.45,3.96,25,38,No,Yes,Good,29.03,41.1,21.11,51.15,80.39
1706,17,Male,Undergraduate,0.85,5.73,4.47,0.86,1.69,5.06,2.66,55,396,No,No,Excellent,15.0,75.88,29.68,22.57,74.77
1707,24,Male,Undergraduate,6.26,4.86,1.26,2.43,3.79,4.77,9.46,47,64,Yes,No,Poor,25.18,34.04,51.06,32.31,79.97
1708,21,Other,Undergraduate,3.29,2.22,1.53,2.96,0.26,8.85,8.16,87,376,No,Yes,Average,77.58,13.02,18.11,1.31,5.8
1709,18,Other,High School,1.96,5.21,2.61,2.05,0.85,4.45,8.07,33,205,No,No,Poor,93.85,14.79,27.64,48.69,97.79
1710,22,Other,Undergraduate,6.35,0.72,1.63,5.41,2.64,8.25,5.04,28,311,Yes,Yes,Excellent,25.35,76.36,13.64,71.87,21.17
1711,19,Other,Undergraduate,2.86,1.32,0.67,3.1,0.15,8.58,2.47,51,176,Yes,No,Average,3.04,59.87,87.72,53.6,24.98
1712,18,Male,High School,0.65,5.0,3.88,1.71,4.22,5.42,5.69,21,157,No,No,Average,17.92,5.04,9.02,87.47,67.02
1713,18,Male,High School,5.14,5.01,3.92,5.56,0.51,7.71,5.32,55,26,Yes,Yes,Poor,71.97,51.48,27.18,27.26,24.41
1714,20,Female,Postgraduate,6.59,3.54,4.97,0.69,2.98,7.34,2.27,82,31,No,No,Excellent,46.96,1.94,93.26,35.68,74.8
1715,17,Other,High School,4.74,4.53,1.73,3.25,4.23,6.98,8.81,118,303,No,No,Excellent,94.75,34.22,0.94,40.66,20.33
1716,25,Other,High School,1.41,2.88,4.56,5.31,1.67,7.98,4.22,56,64,Yes,No,Average,92.37,33.75,82.74,65.98,75.61
1717,19,Male,Undergraduate,6.04,1.39,0.86,4.72,0.47,5.0,8.2,101,371,Yes,No,Poor,32.9,43.65,7.71,12.78,53.27
1718,20,Other,Undergraduate,7.78,3.69,0.78,4.67,3.26,4.32,7.54,31,251,Yes,No,Good,45.0,35.2,89.17,31.87,76.11
1719,24,Other,Postgraduate,4.49,0.92,1.77,5.65,4.98,5.19,4.12,106,163,No,Yes,Excellent,78.48,18.68,13.06,11.73,68.8
1720,21,Other,Undergraduate,2.49,5.48,3.4,0.48,0.28,7.59,3.51,40,121,No,Yes,Good,88.84,41.39,8.97,40.37,76.23
1721,17,Female,Undergraduate,5.74,3.59,2.53,2.25,0.66,4.85,5.94,43,272,Yes,Yes,Excellent,59.69,46.51,7.61,49.92,85.63
1722,23,Male,Undergraduate,6.75,2.57,2.29,3.65,1.48,8.83,3.03,101,310,No,No,Poor,63.7,84.93,88.33,94.57,55.86
1723,18,Other,High School,4.63,0.62,1.92,4.97,3.22,7.81,3.7,46,124,No,No,Poor,94.39,77.99,83.67,30.79,55.57
1724,17,Female,Undergraduate,0.76,3.2,3.64,3.23,1.06,5.61,8.78,64,305,Yes,No,Average,51.45,90.89,42.28,79.48,63.31
1725,21,Female,High School,6.71,2.3,1.25,4.49,1.88,7.31,4.65,66,222,No,Yes,Excellent,97.11,34.24,20.37,62.24,35.08
1726,17,Other,Postgraduate,2.63,2.02,0.8,3.16,4.91,6.4,4.61,39,3,Yes,No,Average,18.56,45.68,53.07,94.57,50.96
1727,20,Other,Postgraduate,0.96,5.94,2.4,1.66,1.12,7.04,6.2,12,74,No,Yes,Good,22.72,82.77,5.31,75.93,84.76
1728,22,Male,High School,7.18,1.67,1.33,5.93,1.49,8.77,3.18,112,389,No,No,Good,91.57,30.26,44.47,48.51,21.32
1729,18,Female,High School,7.71,5.23,3.64,0.38,0.42,4.09,4.85,44,218,Yes,No,Excellent,38.26,56.73,0.98,63.32,41.55
1730,23,Female,Postgraduate,5.32,3.65,2.08,4.83,4.56,4.27,6.25,37,122,No,Yes,Excellent,62.59,69.1,35.69,79.2,96.57
1731,23,Other,Undergraduate,1.27,2.72,1.91,5.61,4.72,4.5,9.33,96,111,No,Yes,Average,24.05,75.53,90.9,86.06,26.58
1732,18,Male,Postgraduate,5.49,0.85,0.16,5.7,2.56,8.62,6.46,94,153,Yes,No,Excellent,33.58,31.28,13.04,20.94,89.49
1733,20,Male,High School,5.29,3.33,0.09,1.45,4.13,4.04,3.2,39,195,Yes,No,Good,42.76,11.38,46.14,37.51,42.72
1734,17,Female,Postgraduate,6.83,2.13,3.65,0.57,1.06,6.09,9.2,38,100,No,Yes,Excellent,95.52,88.19,8.3,84.16,62.38
1735,18,Male,Undergraduate,3.01,4.54,1.0,5.23,3.59,8.81,7.67,38,154,No,No,Excellent,20.32,81.46,59.3,27.76,13.31
1736,21,Female,Undergraduate,1.45,2.28,0.55,5.13,0.44,5.36,6.79,85,248,No,No,Poor,3.02,77.1,76.63,27.66,66.19
1737,24,Male,High School,3.7,2.07,4.83,1.05,4.25,5.54,8.28,46,90,Yes,Yes,Poor,18.74,73.31,11.82,88.4,35.67
1738,17,Male,Undergraduate,7.12,2.2,4.26,3.63,3.63,7.5,3.88,37,157,Yes,Yes,Good,6.09,32.03,33.18,36.41,98.92
1739,19,Male,Undergraduate,7.51,4.35,4.87,5.1,3.52,5.57,6.59,94,72,No,Yes,Excellent,23.97,72.37,61.44,98.1,59.67
1740,24,Male,Postgraduate,7.87,2.19,2.11,0.03,2.03,5.68,3.24,13,175,No,No,Average,4.83,76.79,99.39,44.8,54.49
1741,20,Female,High School,3.82,0.77,4.35,4.39,1.88,7.6,4.85,28,253,Yes,Yes,Good,85.44,15.55,37.92,43.56,67.43
1742,21,Other,Postgraduate,1.11,1.6,4.59,0.28,0.35,5.75,5.32,6,156,No,No,Poor,45.1,72.24,61.28,29.63,41.35
1743,18,Other,High School,7.15,2.74,3.4,0.74,0.39,5.92,9.98,111,277,No,Yes,Excellent,74.04,68.06,57.48,6.58,41.07
1744,19,Male,Undergraduate,6.57,1.79,0.24,4.02,0.76,6.46,5.88,114,25,No,No,Excellent,80.61,93.08,7.76,7.04,5.21
1745,21,Other,Postgraduate,0.73,3.7,2.68,5.45,0.9,7.76,6.93,31,271,No,Yes,Poor,25.35,32.55,73.58,8.08,99.13
1746,25,Female,Postgraduate,7.02,5.89,0.59,2.77,2.46,6.06,3.64,22,241,No,No,Excellent,42.81,99.09,43.46,54.72,71.1
1747,21,Male,High School,0.83,3.93,3.61,2.26,1.49,5.9,9.78,94,354,Yes,Yes,Average,30.25,50.31,7.19,57.14,55.4
1748,24,Other,Postgraduate,6.87,0.74,1.09,2.99,4.3,6.46,5.41,96,261,No,Yes,Excellent,26.1,33.93,99.68,87.98,3.03
1749,22,Male,Postgraduate,2.77,4.83,4.54,4.98,4.27,8.69,5.23,46,391,No,Yes,Good,82.53,64.66,49.86,24.19,97.95
1750,24,Male,Postgraduate,3.1,5.85,3.85,0.98,4.62,5.0,5.06,106,51,No,No,Good,5.64,38.73,98.09,55.99,49.15
1751,17,Other,High School,7.42,4.77,4.93,1.5,0.79,8.68,6.52,72,384,No,Yes,Average,47.03,90.33,16.1,5.6,77.76
1752,17,Other,Undergraduate,1.1,4.64,0.45,5.98,0.77,6.49,3.81,5,302,Yes,Yes,Excellent,43.69,97.46,42.69,4.15,60.43
1753,20,Male,High School,6.33,2.31,0.42,1.24,2.76,6.06,5.64,71,266,Yes,Yes,Excellent,6.57,80.65,85.03,89.2,5.43
1754,19,Other,Undergraduate,6.81,3.52,2.1,5.2,0.66,5.01,3.91,92,383,Yes,Yes,Excellent,49.78,0.38,67.43,48.78,69.2
1755,18,Male,Undergraduate,1.67,5.66,0.31,5.16,1.41,7.01,4.35,6,362,Yes,No,Good,26.7,24.95,1.21,79.86,99.11
1756,19,Male,High School,1.93,5.41,3.85,2.56,3.65,8.64,6.34,101,352,No,Yes,Average,67.05,35.63,80.64,94.9,36.27
1757,19,Female,High School,0.67,3.76,0.26,2.55,1.73,7.97,3.13,54,113,Yes,Yes,Good,84.76,98.19,59.29,86.02,53.07
1758,23,Male,Undergraduate,1.31,4.09,2.62,1.57,4.7,5.64,6.51,30,33,No,Yes,Good,90.93,53.18,12.99,98.97,64.69
1759,22,Other,Undergraduate,6.61,3.35,3.48,3.34,2.86,8.17,2.96,118,238,Yes,No,Poor,76.08,96.94,13.62,92.36,17.29
1760,21,Other,Undergraduate,5.58,1.73,2.72,5.01,4.59,4.28,9.98,80,333,No,Yes,Average,83.76,59.62,5.96,10.77,3.52
1761,21,Other,High School,5.05,0.57,1.71,4.25,3.54,8.76,9.52,22,284,Yes,No,Good,15.88,95.69,93.92,25.32,57.2
1762,19,Other,Postgraduate,7.01,4.49,4.46,3.12,1.73,7.97,7.73,83,267,Yes,Yes,Excellent,16.61,66.32,59.1,99.59,13.56
1763,22,Female,High School,7.75,3.18,3.61,5.93,0.2,4.29,4.4,25,391,No,No,Good,47.46,97.85,93.21,47.55,27.2
1764,17,Female,Postgraduate,4.96,4.09,0.47,0.09,4.57,7.06,8.3,2,119,Yes,No,Good,15.89,6.78,78.28,61.63,27.18
1765,23,Male,High School,4.11,5.27,2.61,1.08,0.43,6.35,7.58,97,294,No,Yes,Average,93.22,63.78,36.47,22.96,46.11
1766,25,Female,Postgraduate,6.57,5.32,1.3,4.86,3.09,8.56,5.12,82,101,No,Yes,Poor,37.73,69.37,24.65,30.56,18.47
1767,19,Male,High School,2.33,1.65,0.71,4.36,3.27,5.31,9.27,42,12,No,No,Excellent,66.63,3.51,97.54,24.93,33.19
1768,19,Male,High School,2.14,4.18,4.62,1.17,4.09,6.08,6.62,67,202,Yes,Yes,Good,17.47,23.93,75.13,37.26,36.89
1769,18,Male,High School,1.7,4.19,1.94,5.22,0.47,6.91,7.37,63,59,No,Yes,Poor,2.57,71.85,37.3,67.36,18.94
1770,20,Female,Postgraduate,7.94,4.78,4.19,0.44,0.61,4.88,2.01,41,378,Yes,Yes,Excellent,22.95,7.91,18.76,98.59,64.19
1771,23,Male,Postgraduate,7.79,5.2,0.29,0.67,2.68,5.88,7.77,14,118,No,No,Good,96.83,87.87,46.23,71.95,90.14
1772,22,Other,Undergraduate,2.72,4.03,3.8,0.62,1.03,4.68,6.48,64,66,Yes,No,Excellent,7.67,91.71,5.38,82.73,37.87
1773,20,Male,Undergraduate,0.6,2.21,0.21,2.78,1.44,5.67,9.94,8,39,Yes,Yes,Good,3.8,59.5,97.88,93.51,70.46
1774,18,Female,High School,4.22,5.45,4.74,4.4,2.34,5.77,3.14,80,157,Yes,Yes,Excellent,88.62,84.09,57.93,3.34,24.34
1775,24,Other,Postgraduate,6.56,0.86,3.86,1.46,4.43,5.0,6.99,30,134,No,No,Average,27.51,18.75,2.76,62.59,57.12
1776,24,Male,Postgraduate,0.92,4.98,3.94,1.17,0.51,4.65,6.31,41,45,Yes,Yes,Excellent,9.84,89.62,81.02,42.21,83.98
1777,20,Male,Postgraduate,7.32,5.11,1.06,1.24,1.29,8.94,2.44,20,212,No,Yes,Poor,7.4,83.63,80.69,16.19,82.94
1778,21,Other,Undergraduate,3.23,1.89,1.53,5.74,0.99,7.85,2.36,108,315,No,Yes,Excellent,6.02,4.62,9.14,2.62,7.99
1779,18,Female,High School,7.97,1.32,4.14,0.8,1.65,5.89,4.64,61,358,No,No,Good,60.7,92.66,73.54,13.87,70.17
1780,20,Female,Postgraduate,1.7,4.42,0.57,4.54,3.92,6.39,2.51,69,343,No,Yes,Good,94.59,89.38,73.51,82.0,39.06
1781,25,Other,Postgraduate,5.19,2.51,2.12,3.07,0.47,7.44,8.35,11,108,Yes,Yes,Excellent,50.33,92.1,74.46,31.33,91.41
1782,19,Male,High School,5.2,5.78,2.92,1.89,3.22,6.21,3.87,70,100,No,No,Excellent,77.18,88.84,8.47,76.13,83.33
1783,20,Male,Undergraduate,7.9,5.98,1.65,0.57,2.61,7.91,3.02,65,224,No,Yes,Excellent,87.89,15.81,43.66,94.73,62.42
1784,18,Other,Postgraduate,1.42,4.77,0.87,1.57,3.82,6.75,9.73,96,1,Yes,Yes,Poor,96.18,71.46,7.69,80.65,85.13
1785,24,Other,Undergraduate,1.73,5.75,2.8,0.86,3.62,5.57,8.46,58,57,No,Yes,Average,83.7,33.06,29.79,95.92,91.26
1786,22,Male,Postgraduate,2.25,2.39,4.6,2.69,0.13,8.12,7.59,79,304,Yes,Yes,Poor,86.18,20.9,30.96,74.01,96.07
1787,25,Female,Postgraduate,7.39,0.65,0.6,5.79,2.78,5.04,9.59,104,392,Yes,Yes,Excellent,53.8,74.03,47.06,88.9,63.38
1788,23,Other,Postgraduate,4.77,5.77,1.41,1.05,4.19,6.35,9.06,34,112,Yes,No,Excellent,15.06,30.87,60.65,51.88,4.83
1789,20,Other,Undergraduate,2.69,5.2,3.08,0.63,1.32,8.34,3.33,29,27,Yes,No,Poor,98.64,88.71,79.09,32.15,18.74
1790,17,Other,Undergraduate,2.18,5.43,0.89,3.16,3.67,5.01,4.43,107,87,Yes,Yes,Poor,21.23,53.51,56.03,34.1,73.84
1791,18,Female,High School,6.06,3.78,0.6,2.09,4.05,4.76,2.63,110,305,No,Yes,Average,38.6,64.74,51.51,44.42,18.08
1792,23,Other,Undergraduate,3.44,5.44,1.4,3.38,1.23,5.21,8.38,80,34,No,No,Excellent,26.58,30.55,24.84,23.25,64.91
1793,18,Other,Undergraduate,6.7,2.16,1.15,1.71,3.59,7.16,8.61,105,384,No,Yes,Excellent,8.68,30.72,16.41,43.24,68.18
1794,25,Other,Undergraduate,6.1,4.51,0.09,0.38,3.44,8.12,4.01,75,4,Yes,Yes,Good,7.92,3.0,62.41,12.89,13.91
1795,22,Other,Postgraduate,5.68,2.36,1.79,0.44,4.24,8.52,9.44,108,253,No,No,Good,19.67,7.04,97.41,62.39,44.69
1796,25,Other,Undergraduate,3.48,3.0,3.0,3.01,2.66,5.74,9.72,40,81,No,No,Average,98.45,21.9,7.02,83.2,90.71
1797,17,Other,High School,1.75,4.05,1.24,1.9,3.01,5.86,3.48,11,229,Yes,No,Excellent,67.28,70.48,81.62,87.81,63.63
1798,24,Male,High School,2.15,3.24,1.69,2.52,1.31,7.97,8.69,26,117,No,Yes,Average,77.47,11.16,10.99,69.97,54.27
1799,19,Female,High School,3.0,4.24,1.75,1.37,1.64,5.64,9.48,49,151,Yes,Yes,Average,88.0,11.02,50.52,15.4,88.51
1800,25,Male,Postgraduate,0.58,3.79,1.61,3.03,0.26,4.19,7.68,109,115,No,No,Average,33.56,64.89,5.68,94.51,81.35
1801,18,Male,Undergraduate,7.63,0.75,1.67,2.57,2.53,8.59,8.23,41,264,Yes,Yes,Good,97.64,16.28,38.9,86.64,42.68
1802,21,Male,Undergraduate,3.12,2.54,3.92,0.2,3.54,8.09,5.7,3,396,Yes,No,Good,25.05,23.7,23.89,33.31,42.27
1803,21,Male,Undergraduate,7.37,3.96,3.1,0.42,3.44,6.84,4.97,87,116,Yes,Yes,Average,0.79,78.27,20.82,16.04,41.16
1804,25,Other,Undergraduate,3.96,1.38,2.75,3.4,3.52,8.12,3.26,85,358,No,No,Good,38.01,83.41,93.66,65.76,65.84
1805,20,Other,Postgraduate,1.11,4.13,1.25,5.52,4.64,8.19,8.7,7,384,No,No,Average,0.96,7.44,11.54,25.46,75.9
1806,18,Female,Undergraduate,7.74,0.74,2.28,1.43,4.84,8.66,4.32,14,169,No,Yes,Good,4.7,77.85,12.54,15.4,55.65
1807,20,Other,High School,4.6,4.52,1.28,5.08,0.8,8.04,9.6,44,45,No,No,Poor,84.17,65.23,48.89,25.83,70.46
1808,23,Female,Postgraduate,7.17,0.55,4.72,1.19,1.8,8.01,6.36,14,69,Yes,Yes,Excellent,89.47,28.13,12.2,52.06,53.82
1809,21,Other,High School,1.69,1.3,2.27,5.49,2.91,8.98,3.43,78,168,No,Yes,Average,23.67,30.99,18.37,39.99,92.51
1810,25,Male,Postgraduate,1.44,2.25,0.01,1.78,3.55,4.91,2.65,44,217,Yes,Yes,Poor,35.93,61.62,75.18,64.58,9.53
1811,19,Female,High School,3.54,1.69,4.91,0.54,2.42,6.91,6.55,95,56,No,Yes,Excellent,36.19,92.07,28.88,92.45,34.43
1812,22,Other,Undergraduate,3.67,3.22,1.56,1.19,1.3,4.01,5.39,7,288,Yes,Yes,Excellent,65.98,72.99,64.95,33.95,18.58
1813,20,Male,Undergraduate,4.67,4.7,0.08,4.66,4.91,7.16,3.67,41,151,Yes,No,Good,82.75,59.76,73.15,52.22,80.99
1814,22,Male,High School,2.63,3.06,1.55,2.88,0.97,6.39,7.86,14,183,No,Yes,Poor,29.24,56.47,24.28,20.67,61.83
1815,18,Other,Postgraduate,4.04,3.27,3.87,4.95,1.3,6.32,4.75,19,207,Yes,Yes,Average,41.52,8.84,22.1,95.62,64.69
1816,21,Male,Undergraduate,6.95,4.16,2.69,4.86,2.12,8.36,6.38,79,210,Yes,No,Poor,13.77,0.29,75.64,81.06,77.91
1817,25,Other,Postgraduate,1.63,4.7,0.35,1.1,4.88,5.16,2.72,94,317,No,Yes,Poor,30.31,29.93,82.66,43.29,54.94
1818,23,Female,Postgraduate,1.77,0.53,2.01,1.37,0.62,5.99,5.87,71,255,Yes,No,Average,86.58,77.34,24.33,91.7,42.73
1819,22,Female,High School,6.71,3.81,2.97,1.85,3.94,7.26,8.14,104,212,Yes,No,Good,31.19,27.14,21.21,90.45,40.88
1820,24,Other,High School,4.92,3.9,3.66,3.9,4.79,7.77,4.05,9,209,No,Yes,Average,30.66,22.57,97.76,28.55,71.19
1821,18,Male,Postgraduate,3.36,5.2,2.0,1.76,4.4,5.94,9.27,90,26,Yes,No,Good,22.46,89.11,35.15,3.67,48.35
1822,20,Female,Undergraduate,7.3,3.84,0.84,0.91,0.59,7.29,8.88,11,1,Yes,Yes,Good,57.21,40.54,92.78,16.62,95.95
1823,21,Female,Undergraduate,0.8,2.91,4.46,3.3,4.22,5.39,9.66,80,137,No,No,Good,77.48,63.48,40.55,64.06,44.51
1824,19,Male,High School,5.85,4.4,2.23,4.6,2.45,7.0,7.18,39,37,Yes,Yes,Poor,1.25,21.72,69.17,82.63,6.86
1825,25,Female,Undergraduate,3.75,5.94,1.19,5.27,3.98,6.97,7.8,97,5,No,No,Poor,68.85,85.9,71.55,16.24,4.12
1826,21,Male,Postgraduate,1.77,3.0,4.2,3.53,1.67,5.28,2.62,47,118,No,No,Average,15.33,10.46,74.44,11.02,63.19
1827,20,Other,Undergraduate,2.16,5.68,3.32,0.53,3.47,4.86,9.99,25,134,Yes,Yes,Poor,33.06,50.0,31.36,34.78,64.99
1828,25,Other,Postgraduate,2.79,1.55,2.71,5.44,3.57,6.58,3.35,33,354,Yes,No,Excellent,85.37,19.88,18.13,70.24,57.32
1829,25,Male,Undergraduate,3.25,1.75,4.85,3.65,4.03,6.21,3.18,20,16,Yes,No,Average,18.6,17.94,14.89,64.99,98.64
1830,20,Other,High School,1.81,3.66,2.81,5.71,1.85,4.21,7.77,61,19,No,Yes,Poor,7.1,78.13,11.73,14.98,87.69
1831,17,Male,Undergraduate,5.16,1.13,4.77,2.28,0.95,8.98,6.18,62,213,No,No,Excellent,38.33,71.2,6.24,40.36,39.41
1832,20,Male,Postgraduate,6.12,4.22,0.03,1.92,0.83,4.69,6.19,13,263,No,No,Excellent,3.66,24.76,39.14,59.73,66.5
1833,18,Male,Undergraduate,0.74,0.74,2.8,5.04,1.02,6.63,7.27,51,86,Yes,Yes,Average,4.16,38.22,3.76,25.81,64.1
1834,17,Other,Postgraduate,4.97,0.52,1.25,1.92,4.69,6.81,3.34,31,57,Yes,No,Poor,24.07,35.37,77.08,98.88,25.63
1835,21,Male,High School,5.28,4.84,0.9,0.06,0.56,4.27,5.58,31,78,No,Yes,Poor,71.75,71.31,31.76,54.35,81.52
1836,22,Female,Undergraduate,1.51,4.81,2.3,3.08,1.4,8.04,5.03,20,121,Yes,Yes,Excellent,80.62,26.88,16.92,61.18,74.28
1837,20,Other,Postgraduate,1.42,2.92,4.21,2.14,0.73,4.65,5.91,24,265,No,Yes,Good,11.71,85.47,66.87,40.08,54.24
1838,23,Female,Postgraduate,5.86,3.22,2.32,0.99,2.79,6.25,9.24,18,63,Yes,No,Poor,71.42,17.4,95.92,55.46,50.21
1839,22,Male,Postgraduate,2.34,2.14,0.11,4.18,4.2,6.9,4.72,30,358,No,Yes,Excellent,19.17,12.48,6.29,43.85,12.16
1840,17,Other,Postgraduate,5.46,2.53,3.22,0.87,2.72,8.38,4.92,30,394,No,Yes,Average,65.14,15.96,30.89,57.59,39.44
1841,17,Male,Postgraduate,6.92,5.83,4.29,3.78,4.73,4.1,9.91,70,338,No,Yes,Excellent,95.52,59.42,0.49,99.48,43.44
1842,25,Other,Postgraduate,7.77,2.93,4.81,3.22,2.47,7.43,9.92,54,89,Yes,Yes,Excellent,32.39,3.65,33.56,25.44,28.35
1843,19,Female,Postgraduate,1.08,5.47,2.43,2.01,2.09,4.59,7.07,39,51,Yes,Yes,Average,11.96,31.56,51.01,62.87,90.7
1844,20,Male,Undergraduate,7.8,0.92,1.65,3.15,2.32,5.97,6.11,76,147,No,Yes,Excellent,8.9,61.29,79.87,57.03,14.79
1845,24,Female,High School,1.22,4.58,1.11,1.8,3.04,4.13,8.75,88,164,No,Yes,Poor,22.19,95.51,47.95,58.04,42.43
1846,24,Other,Undergraduate,4.59,1.47,4.91,2.24,4.48,8.43,9.53,102,123,No,Yes,Excellent,77.88,21.59,89.49,43.95,57.63
1847,19,Other,Undergraduate,7.38,1.67,0.81,2.04,1.84,4.76,2.4,6,6,No,Yes,Poor,1.52,6.81,27.88,24.08,89.58
